run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,standoff_viewpoint_hold_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,standoff_anchor_cell,standoff_anchor_world,standoff_anchor_source,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,any_camera_rgb_present,rangefinder_present,any_rangefinder_hit,any_channel_rangefinder_hit,rangefinder_hit_channels,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,1,6,6,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999694824219,149.99868774414062,0.2122090607881546,25,2,False,False,10.001312255905935,2.620714499016869,LocationSensor,False,True,True,True,False,False,[],[],,-8000.0,8000.0,90.00017483630245,88.11276301587395,99.99737548828125
calibration,1,6,6,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999694824219,50.001312255859375,0.2133508324623108,35,2,False,False,10.001312255905935,357.3792850745428,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-8000.0,269.9998251636309,-88.11276280261302,99.99737548828125
calibration,1,7,7,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99993896484375,149.99826049804688,0.20815889537334442,25,2,False,False,10.001739502139356,3.46575713982968,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.0001748299006,87.37946033088372,99.99652481079102
calibration,1,7,7,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99993896484375,50.00173568725586,0.20842035114765167,35,2,False,False,10.00173568744209,356.5342424340642,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.99982517009937,-87.37945990444342,99.99652481079102
calibration,1,8,8,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999084472656,149.99777221679688,0.19947567582130432,25,2,False,False,10.002227783622125,4.419740453775742,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00034964486471,86.53459250503505,99.99555587768555
calibration,1,8,8,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999084472656,50.00221633911133,0.19882725179195404,35,2,False,False,10.00221633953033,355.5802586949895,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.9996503550019,-86.53459207906229,99.99555587768555
calibration,1,9,9,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9998474121094,149.9972381591797,0.1875632256269455,25,2,False,False,10.002761841984142,5.479933815647059,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00052444169401,85.58078398791827,99.99448776245117
calibration,1,9,9,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9998474121094,50.002750396728516,0.1863311529159546,35,2,False,False,10.002750397892347,354.5200653344812,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.999475557706,-85.5807831372835,99.99448776245117
calibration,1,10,10,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997863769531,149.9966583251953,0.1745082288980484,25,2,False,False,10.003341677085665,6.64367091102011,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00087402282252,84.52094020717544,99.99331665039062
calibration,1,10,10,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997863769531,50.00334167480469,0.1731037050485611,35,2,False,False,10.003341677085665,353.3563282409393,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.99912597617754,-84.52093935830368,99.99331665039062
calibration,1,11,11,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997253417969,149.9960174560547,0.16201218962669373,25,2,False,False,10.003982547715667,7.908351508075301,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00122356102479,83.35755265000466,99.99203491210938
calibration,1,11,11,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997253417969,50.00398254394531,0.16086408495903015,35,2,False,False,10.003982547715667,352.09164764627064,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.9987764389752,-83.35755180196412,99.99203491210938
calibration,1,12,12,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9996032714844,149.9953155517578,0.15190033614635468,25,2,False,False,10.004684456108176,9.271436144377276,LocationSensor,False,True,True,True,False,False,[],[],,-8000.0,8000.0,90.00157304911066,82.09322154103535,99.99063491821289
calibration,1,12,12,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9996032714844,50.00468063354492,0.1511593610048294,35,2,False,False,10.004680641410914,350.72856469824336,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-8000.0,269.9984269508893,-82.09322069538132,99.99063491821289
calibration,1,13,13,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9994812011719,149.99456787109375,0.1449919044971466,25,2,False,False,10.005432142356554,10.730444927426088,LocationSensor,False,False,False,True,False,False,[],[],,-7903.226147521483,8000.0,90.00227202263734,80.73083587826005,99.98913192749023
calibration,1,13,13,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9994812011719,50.005435943603516,0.14461733400821686,35,2,False,False,10.005435957053814,349.26955591141945,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-7903.226675095306,269.9977279764963,-80.73083672174704,99.98913192749023
calibration,1,14,14,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9992980957031,149.99375915527344,0.14167135953903198,25,2,False,False,10.006240869344682,12.282962790132073,LocationSensor,False,False,False,True,False,False,[],[],,-7566.825542678415,8000.0,90.00297088450137,79.27252595707529,99.98751449584961
calibration,1,14,14,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9992980957031,50.00624465942383,0.1413913369178772,35,2,False,False,10.006244684041937,347.7170380440994,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-7566.825351038897,269.9970291166313,-79.27252679478812,99.98751449584961
calibration,1,15,15,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9991149902344,149.99288940429688,0.14193195104599,25,2,False,False,10.007110634837412,13.926626539105898,LocationSensor,False,False,False,True,False,False,[],[],,-7209.829857689087,8000.0,90.00401910711436,77.7210563169823,99.98578643798828
calibration,1,15,15,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9991149902344,50.007102966308594,0.1415606290102005,35,2,False,False,10.00710300544291,346.0733742895735,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-7209.829609531728,269.99598089441787,-77.72105714968154,99.98578643798828
calibration,1,16,16,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9988708496094,149.99197387695312,0.14535604417324066,25,2,False,False,10.00802618674478,15.659134757252009,LocationSensor,False,False,False,True,False,False,[],[],,-6833.0131280118385,8000.0,90.00506712939575,76.07844059028986,99.98395538330078
calibration,1,16,16,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9988708496094,50.008018493652344,0.1449025571346283,35,2,False,False,10.008018557350297,344.3408661645337,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-6833.014312886302,269.99493286674107,-76.07844142283244,99.98395538330078
calibration,1,17,17,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99859619140625,149.9910125732422,0.15115617215633392,25,2,False,False,10.008987525203263,17.47823916223517,LocationSensor,False,False,False,True,False,False,[],[],,-6437.351399352642,8000.0,90.00646436677407,74.34732960952206,99.9820327758789
calibration,1,17,17,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99859619140625,50.00897979736328,0.1506287306547165,35,2,False,False,10.008979895808807,342.5217624664894,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-6437.352725651569,269.993535628298,-74.34733053623569,99.9820327758789
calibration,1,18,18,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9982604980469,149.99000549316406,0.15850593149662018,25,2,False,False,10.009994657978229,19.381746289255847,LocationSensor,False,True,True,True,False,False,[],[],,-6023.7436280933525,8000.0,90.00803600841017,72.529796846175,99.98001480102539
calibration,1,18,18,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9982604980469,50.00999069213867,0.1580883264541626,35,2,False,False,10.00999084328102,340.6182553215411,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-6023.745239737146,269.99196398546434,-72.52979848102507,99.98001480102539
calibration,1,19,19,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99786376953125,149.98895263671875,0.16630880534648895,25,2,False,False,10.011047591203484,21.367520334387045,LocationSensor,False,False,False,True,False,False,[],[],,-5593.215700415078,8000.0,90.00995666074517,70.62821037148933,99.9779052734375
calibration,1,19,19,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99786376953125,50.01104736328125,0.16610762476921082,35,2,False,False,10.011047591203484,338.63248125581526,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-5593.216750170029,269.9900433354604,-70.62821198608066,99.9779052734375
calibration,1,20,20,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9974060058594,149.98785400390625,0.17351916432380676,25,2,False,False,10.012146332125878,23.433473350185302,LocationSensor,False,False,False,True,False,False,[],[],,-5146.802549571619,8000.0,90.01222619208833,68.6447058577013,99.97571563720703
calibration,1,20,20,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9974060058594,50.01213836669922,0.17386551201343536,35,2,False,False,10.012138702731605,336.5665311414802,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-5146.802906140203,269.98777380791165,-68.64470744790361,99.97571563720703
calibration,1,21,21,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9969177246094,149.9867401123047,0.17896081507205963,25,2,False,False,10.013260362087342,25.577569829152864,LocationSensor,False,False,False,True,False,False,[],[],,-4685.592305858365,8000.0,90.0148444612246,66.58137111103929,99.97347259521484
calibration,1,21,21,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9969177246094,50.013267517089844,0.18044663965702057,35,2,False,False,10.013267991481511,334.422434725834,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-4685.5949506167235,269.9851555274637,-66.58137561401651,99.97347259521484
calibration,1,22,22,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.996337890625,149.98558044433594,0.18210433423519135,25,2,False,False,10.01442022525078,27.79782752738349,LocationSensor,False,False,False,True,False,False,[],[],,-4210.695191708431,8000.0,90.01763675042722,64.44006692127437,99.97115707397461
calibration,1,22,22,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.996337890625,50.01442337036133,0.18514478206634521,35,2,False,False,10.014424039947789,332.20218010759777,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-4210.694411087032,269.9823632630107,-64.44007146282331,99.97115707397461
calibration,1,23,23,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9956970214844,149.98440551757812,0.1830611675977707,25,2,False,False,10.015595406761578,30.092312305123727,LocationSensor,False,False,False,True,False,False,[],[],,-3723.378295753483,8000.0,90.02095212815718,62.2231246007737,99.96880340576638
calibration,1,23,23,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99566650390625,50.015602111816406,0.1877358853816986,35,2,False,False,10.01560304931309,329.9076970297088,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-3723.379000288947,269.9790478798239,-62.223132227773874,99.96880340576638
calibration,1,24,24,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9949645996094,149.98321533203125,0.18193155527114868,25,2,False,False,10.016785933607194,32.459137946506196,LocationSensor,False,True,True,True,False,False,[],[],,-3224.8618974699475,8000.0,90.02461586214822,59.93230355702451,99.96641540527344
calibration,1,24,24,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9949645996094,50.01679992675781,0.188018336892128,35,2,False,False,10.016801192394327,327.54087148319695,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-3224.8996007113,269.975209576175,-59.93248745353378,99.96641540527344
calibration,1,25,25,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9941711425781,149.9820098876953,0.17915847897529602,25,2,False,False,10.01799180803285,34.89646875660184,LocationSensor,False,False,False,True,False,False,[],[],,-2716.4904345396108,8000.0,90.0288023727975,57.5696644262913,99.96399688721169
calibration,1,25,25,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.994140625,50.01801300048828,0.1862221211194992,35,2,False,False,10.018014714015328,325.10354270801486,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-2716.4880081470287,269.97119767107773,-57.56967381211922,99.96399688721169
calibration,1,26,26,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9932861328125,149.9807891845703,0.17537572979927063,25,2,False,False,10.019213064908632,37.402521647803866,LocationSensor,False,False,False,True,False,False,[],[],,-2199.585303308857,8000.0,90.03333691571126,55.13686815910941,99.96155929565896
calibration,1,26,26,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9932556152344,50.019229888916016,0.18278943002223969,35,2,False,False,10.019232158886922,322.59748728952286,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-2199.617421669283,269.96648862206644,-55.13705408594842,99.96155929565896
calibration,1,27,27,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9923095703125,149.9795684814453,0.17109493911266327,25,2,False,False,10.020434469660135,39.97556056063702,LocationSensor,False,False,False,True,False,False,[],[],,-1675.5922952909395,8000.0,90.03839386190829,52.63587221410444,99.9591178894043
calibration,1,27,27,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9923095703125,50.020450592041016,0.17823581397533417,35,2,False,False,10.020453543140846,320.0244434052577,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-1675.6241238359953,269.9614316940123,-52.636055595510584,99.9591178894043
calibration,1,28,28,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9898986816406,149.9794921875,0.16663514077663422,25,2,False,False,10.020512903889008,42.5985753063466,LocationSensor,False,False,False,True,False,False,[],[],,-1145.9727173599176,8000.0,90.04397306407486,50.068412503437855,99.95896530151367
calibration,1,28,28,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9898986816406,50.02052688598633,0.1731189340353012,35,2,False,False,10.020531977365646,317.40142177432233,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-1145.9668794638756,269.9560270196259,-50.06841638563185,99.95896530151367
calibration,1,29,29,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9842834472656,149.9822998046875,0.16284061968326569,25,2,False,False,10.017712523984402,45.24744365684447,LocationSensor,False,False,False,True,False,False,[],[],,-617.2651813712573,8000.0,90.05775782268671,47.45918251634009,99.96459197998047
calibration,1,29,29,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9842834472656,50.01770782470703,0.16808639466762543,35,2,False,False,10.017720153369543,314.75254674359394,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-617.2575878647849,269.9422422872518,-47.459179487070514,99.96459197998047
