run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,standoff_viewpoint_hold_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,standoff_anchor_cell,standoff_anchor_world,standoff_anchor_source,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,1,6,6,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999694824219,149.99868774414062,0.2089853733778,25,2,False,False,10.001312255905935,2.6207142857967,LocationSensor,False,True,True,False,[],,-8000.0,8000.0,90.00017483630245,88.11276301587395,99.99737548828125
calibration,1,6,6,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999694824219,50.001312255859375,0.21278570592403412,35,2,False,False,10.001312255905935,357.3792850745428,LocationSensor,False,True,True,False,[],,8000.0,-8000.0,269.9998251636309,-88.11276258928541,99.99737548828125
calibration,1,7,7,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99993896484375,149.99826049804688,0.20549260079860687,25,2,False,False,10.001739502139356,3.465756926776631,LocationSensor,False,False,True,False,[],,-8000.0,8000.0,90.0001748299006,87.37946054410389,99.99652481079102
calibration,1,7,7,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99993896484375,50.00173568725586,0.20791159570217133,35,2,False,False,10.00173568744209,356.5342424340642,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.99982517009937,-87.37945990444342,99.99652481079102
calibration,1,8,8,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999084472656,149.99777221679688,0.1973697990179062,25,2,False,False,10.002227783622125,4.419740028158345,LocationSensor,False,False,True,False,[],,-8000.0,8000.0,90.00034964486471,86.5345927180881,99.99555587768555
calibration,1,8,8,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999084472656,50.00221633911133,0.1989571899175644,35,2,False,False,10.00221633953033,355.58025912060685,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.9996503550019,-86.53459207906229,99.99555587768555
calibration,1,9,9,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9998474121094,149.9972381591797,0.1864321082830429,25,2,False,False,10.002761841984142,5.479932965775351,LocationSensor,False,False,True,False,[],,-8000.0,8000.0,90.00052444169401,85.58078441353564,99.99448776245117
calibration,1,9,9,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9998474121094,50.002750396728516,0.18709470331668854,35,2,False,False,10.002750397892347,354.5200661843529,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.999475557706,-85.58078356290088,99.99448776245117
calibration,1,10,10,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997863769531,149.9966583251953,0.17431314289569855,25,2,False,False,10.003341677085665,6.643670062979517,LocationSensor,False,False,True,False,[],,-8000.0,8000.0,90.00087402282252,84.52094105704714,99.99331665039062
calibration,1,10,10,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997863769531,50.00334167480469,0.1741434633731842,35,2,False,False,10.003341677085665,353.35632908897986,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.99912597617754,-84.52094020817538,99.99331665039062
calibration,1,11,11,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997253417969,149.9960174560547,0.1621890813112259,25,2,False,False,10.003982547715667,7.908350662421236,LocationSensor,False,False,True,False,[],,-8000.0,8000.0,90.00122356102479,83.35755349804526,99.99203109741211
calibration,1,11,11,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997253417969,50.00398635864258,0.16168200969696045,35,2,False,False,10.003986362412931,352.0916484919247,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.9987764389752,-83.35755265000466,99.99203109741211
calibration,1,12,12,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9996032714844,149.9953155517578,0.15123596787452698,25,2,False,False,10.004684456108176,9.271436144377276,LocationSensor,False,True,True,False,[],,-8000.0,8000.0,90.00157304911066,82.09322238668943,99.99063491821289
calibration,1,12,12,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9996032714844,50.00468063354492,0.15089565515518188,35,2,False,False,10.004680641410914,350.7285638556227,LocationSensor,False,True,True,False,[],,8000.0,-8000.0,269.9984269514892,-82.09322154043548,99.99063491821289
calibration,1,13,13,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9994812011719,149.99456787109375,0.14298248291015625,25,2,False,False,10.005432142356554,10.730446605117097,LocationSensor,False,False,True,False,[],,-7903.226147521483,8000.0,90.00227202263734,80.73083587826005,99.98913192749023
calibration,1,13,13,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9994812011719,50.005435943603516,0.1428510546684265,35,2,False,False,10.005435957053814,349.2695542337284,LocationSensor,False,False,True,False,[],,8000.0,-7903.226480545092,269.9977279764963,-80.7308358791264,99.98913192749023
calibration,1,14,14,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99932861328125,149.99375915527344,0.13809868693351746,25,2,False,False,10.006240867250511,12.282966127057916,LocationSensor,False,False,True,False,[],,-7566.825156204807,8000.0,90.00297088450137,79.27252427938424,99.98751831054688
calibration,1,14,14,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99932861328125,50.00624084472656,0.1383904367685318,35,2,False,False,10.006240867250511,347.717035541405,LocationSensor,False,False,True,False,[],,8000.0,-7566.824964565233,269.9970291166313,-79.27252511709708,99.98751831054688
calibration,1,15,15,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9991149902344,149.99290466308594,0.13701120018959045,25,2,False,False,10.00709537604841,13.926631504447773,LocationSensor,False,False,True,False,[],,-7209.788949993618,8000.0,90.00384436332733,77.72087823626941,99.98580551147461
calibration,1,15,15,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9991149902344,50.00709915161133,0.13756617903709412,35,2,False,False,10.00709919074566,346.0733701529111,LocationSensor,False,False,True,False,[],,8000.0,-7209.7893332656895,269.99615563667265,-77.72087990473233,99.98580551147461
calibration,1,16,16,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9988708496094,149.9919891357422,0.1393396109342575,25,2,False,False,10.008010927955814,15.659139689789798,LocationSensor,False,False,True,False,[],,-6833.0139815674975,8000.0,90.0050671371221,76.07843563267431,99.98397445678711
calibration,1,16,16,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9988708496094,50.00801467895508,0.14019031822681427,35,2,False,False,10.008014742653057,344.3408619543894,LocationSensor,False,False,True,False,[],,8000.0,-6833.013863422367,269.99493286480947,-76.07843728810161,99.98397445678711
calibration,1,17,17,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99859619140625,149.99102783203125,0.14444763958454132,25,2,False,False,10.008972266414352,17.478245074118714,LocationSensor,False,False,True,False,[],,-6437.3525068907875,8000.0,90.00646437663,74.34732468684021,99.98205184936523
calibration,1,17,17,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99859619140625,50.008975982666016,0.14538808166980743,35,2,False,False,10.008976081111578,342.5217575803158,LocationSensor,False,False,True,False,[],,8000.0,-6437.352323730826,269.99353562583394,-74.34732632855548,99.98205184936523
calibration,1,18,18,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9982604980469,149.99000549316406,0.15158610045909882,25,2,False,False,10.009994657978229,19.381752254995572,LocationSensor,False,True,True,False,[],,-6023.744770563642,8000.0,90.00803602066115,72.52979094654245,99.98001861572266
calibration,1,18,18,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9982604980469,50.009986877441406,0.152430921792984,35,2,False,False,10.009987028583812,340.61824935580137,LocationSensor,False,True,True,False,[],,8000.0,-6023.744751923457,269.9919639824016,-72.52979359791419,99.98001861572266
calibration,1,19,19,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99786376953125,149.98895263671875,0.15984554588794708,25,2,False,False,10.011047591203484,21.367524759099325,LocationSensor,False,False,True,False,[],,-5593.21435409997,8000.0,90.00995666074517,70.62820440574961,99.97791290283203
calibration,1,19,19,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99786376953125,50.01103973388672,0.15972241759300232,35,2,False,False,10.011039961809125,338.6324752409007,LocationSensor,False,False,True,False,[],,8000.0,-5593.216090094527,269.9900433316661,-70.6282060241353,99.97791290283203
calibration,1,20,20,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9974060058594,149.9878692626953,0.16811351478099823,25,2,False,False,10.01213107333733,23.433473350185302,LocationSensor,False,False,True,False,[],,-5146.801557425295,8000.0,90.01222619208833,68.644701432989,99.97573471069336
calibration,1,20,20,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9974060058594,50.01213455200195,0.1665901392698288,35,2,False,False,10.012134888034467,336.5665250830629,LocationSensor,False,False,True,False,[],,8000.0,-5146.803064397849,269.9877737985941,-68.6447014423066,99.97573471069336
calibration,1,21,21,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9969177246094,149.9867401123047,0.17550642788410187,25,2,False,False,10.013260362087342,25.577565274166005,LocationSensor,False,False,True,False,[],,-4685.595595857677,8000.0,90.01484448384801,66.58137113366271,99.97348022460938
calibration,1,21,21,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9969177246094,50.01325988769531,0.17278169095516205,35,2,False,False,10.013260362087342,334.4224286305832,LocationSensor,False,False,True,False,[],,8000.0,-4685.59442462896,269.9851555218079,-66.58136956125503,99.97348022460938
calibration,1,22,22,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.996337890625,149.98558044433594,0.1814642697572708,25,2,False,False,10.01442022525078,27.797818381835793,LocationSensor,False,False,True,False,[],,-4210.696197078672,8000.0,90.01763675042722,64.44007147626121,99.97116470336914
calibration,1,22,22,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.996337890625,50.0144157409668,0.17783474922180176,35,2,False,False,10.014416410553768,332.20217549374917,LocationSensor,False,False,True,False,[],,8000.0,-4210.694851743559,269.9823632495728,-64.44006538101041,99.97116470336914
calibration,1,23,23,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99566650390625,149.98439025878906,0.1851302981376648,25,2,False,False,10.015610678706906,30.092297060300005,LocationSensor,False,False,True,False,[],,-3723.3802952426677,8000.0,90.02095212815718,62.223133746321366,99.96879196166992
calibration,1,23,23,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99566650390625,50.01559829711914,0.18139198422431946,35,2,False,False,10.01559923461618,329.9076982722837,LocationSensor,False,False,True,False,[],,8000.0,-3723.3799209621134,269.97904786386175,-62.223127629887415,99.96879196166992
calibration,1,24,24,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9949645996094,149.98318481445312,0.18649770319461823,25,2,False,False,10.016816451181462,32.45912092013259,LocationSensor,False,True,True,False,[],,-3224.8988044655034,8000.0,90.02479040494087,59.932493344640875,99.96638488769531
calibration,1,24,24,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9949645996094,50.01679992675781,0.18319059908390045,35,2,False,False,10.016801192394327,327.5408790798674,LocationSensor,False,True,True,False,[],,8000.0,-3224.900906781108,269.97520956673293,-59.93248870555078,99.96638488769531
calibration,1,25,25,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.994140625,149.9819793701172,0.1859131157398224,25,2,False,False,10.018022343408555,34.89644973533204,LocationSensor,False,False,True,False,[],,-2716.4851899880946,8000.0,90.0288022850472,57.56968136491463,99.96396255493164
calibration,1,25,25,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.994140625,50.01801681518555,0.18317048251628876,35,2,False,False,10.01801852871194,325.10355026466794,LocationSensor,False,False,True,False,[],,8000.0,-2716.489631760469,269.97119767107773,-57.56968140878968,99.96396255493164
calibration,1,26,26,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9932556152344,149.9807586669922,0.18362966179847717,25,2,False,False,10.019243602976127,37.40250313451203,LocationSensor,False,False,True,False,[],,-2199.6166476824355,8000.0,90.0335113524124,55.13706161708035,99.96152114868164
calibration,1,26,26,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9932556152344,50.01923751831055,0.18157139420509338,35,2,False,False,10.019239788279725,322.59749957879944,LocationSensor,False,False,True,False,[],,8000.0,-2199.6178314987023,269.966488634827,-55.13706162984096,99.96152114868164
calibration,1,27,27,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9922790527344,149.9795379638672,0.17993396520614624,25,2,False,False,10.020465010697139,39.97554477620858,LocationSensor,False,False,True,False,[],,-1675.622342543763,8000.0,90.03856826193454,52.63606512742251,99.95907211303711
calibration,1,27,27,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9922790527344,50.02046585083008,0.17884434759616852,35,2,False,False,10.020468825393275,320.02445784133863,LocationSensor,False,False,True,False,[],,8000.0,-1675.6241633840473,269.9614317233811,-52.63606785541833,99.95907211303711
calibration,1,28,28,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9898681640625,149.97946166992188,0.17570675909519196,25,2,False,False,10.020543452261677,42.59856877491136,LocationSensor,False,False,True,False,[],,-1146.0009681212487,8000.0,90.04414742583945,50.06860264963086,99.95891571044922
calibration,1,28,28,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9898681640625,50.020545959472656,0.175253763794899,35,2,False,False,10.02055108165231,317.4014360516788,LocationSensor,False,False,True,False,[],,8000.0,-1146.000173467949,269.9558525909671,-50.06860525037155,99.95891571044922
calibration,1,29,29,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9842834472656,149.98226928710938,0.17112214863300323,25,2,False,False,10.01774304152497,45.24745080957046,LocationSensor,False,False,True,False,[],,-617.2903063701788,8000.0,90.05793214106764,47.45936336615628,99.96453857422341
calibration,1,29,29,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9842529296875,50.017730712890625,0.1714184433221817,35,2,False,False,10.017743089449615,314.7525564474762,LocationSensor,False,False,True,False,[],,8000.0,-617.2884725468421,269.9420679030404,-47.45936814863836,99.96453857422341
calibration,1,30,30,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9740905761719,149.9897003173828,0.1671139895915985,25,2,False,False,10.010333212937962,47.899081620783655,LocationSensor,False,True,True,False,[],,-97.88101936882049,8000.0,90.08988975918507,44.8424389496146,99.97938919067383
calibration,1,30,30,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9740905761719,50.010311126708984,0.16802582144737244,35,2,False,False,10.010344656991427,312.10092573930564,LocationSensor,False,True,True,False,[],,8000.0,-97.91680562811871,269.9099356978805,-44.84262074959571,99.97938919067383
