step,policy_name,mode,robot_cell,viewpoint_cell,segment_endpoint_cell,anchor_cell,anchor_source,anchor_centroid_cell,anchor_cluster_size,anchor_cluster_peak,anchor_cluster_mean,viewpoint_rule,replanned_this_step,replan_reason,commit_remaining,planned_commit_window,commit_policy,path_length_current,planned_segment_length,planned_viewpoint_path_length,segment_path_length,fraction_of_path_executed_before_replan,switch_count,explore_utility_raw,explore_utility_norm,focus_utility_raw,focus_utility_norm,recency_utility_raw,recency_utility_norm,exec_cost_raw,exec_cost_norm,segment_turn_count,alpha_focus,kappa_commit,same_anchor_cluster,viewpoint_drift_norm,anchor_retention_bonus,viewpoint_retention_bonus,u_turn_penalty_term,u_turn_penalty_applied,planned_first_move_dir,current_viewpoint_score,best_alternative_score,total_score,anchor_switch_count,focus_anchor_active,focus_on_anchor_cluster_steps,time_since_last_detection,remaining_intensity_mass,peak_intensity_ratio,known_free_observation_ratio,effective_observation_gain,stale_refresh_ratio,detected_count_this_step,collision_this_step,collision_cell,path_invalidations_per_episode
1,known_map_greedy_viewpoint,SEARCH,"(1, 2)","(17, 23)","(1, 9)","(20, 25)",staleness,"(20, 25)",1750,1.0,1.0,anchor_viewpoint_ring,True,initial_plan|commit_expired|segment_empty,4,4,adaptive_knownmap_greedy,8,8,38,8,0.0,1,40.38954824531249,0.0,1.0426622086224386,0.0,0.0,0.0,9.05,0.0,0,0.007710525982072159,0.0,False,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,21,3.9485629456091114,1.1143289550049265,0.018018018018018018,0.1935483870967742,0.0,0,False,,0
2,known_map_greedy_viewpoint,SEARCH,"(1, 3)","(17, 23)","(1, 9)","(20, 25)",staleness,"(20, 25)",1750,1.0,1.0,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,38,8,0.125,1,40.38954824531249,0.0,1.0426622086224386,0.0,0.0,0.0,9.05,0.0,0,0.007710525982072159,0.0,False,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,22,3.933387827939792,1.1762543588442063,0.021396396396396396,0.16666666666666666,0.0,0,False,,0
3,known_map_greedy_viewpoint,SEARCH,"(1, 4)","(17, 23)","(1, 9)","(20, 25)",staleness,"(20, 25)",1750,1.0,1.0,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,38,8,0.25,1,40.38954824531249,0.0,1.0426622086224386,0.0,0.0,0.0,9.05,0.0,0,0.007710525982072159,0.0,False,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,23,3.9196639434150446,1.1849366471609957,0.024774774774774775,0.14634146341463414,0.0,0,False,,0
4,known_map_greedy_viewpoint,SEARCH,"(1, 5)","(17, 23)","(1, 9)","(20, 25)",staleness,"(20, 25)",1750,1.0,1.0,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,38,8,0.375,1,40.38954824531249,0.0,1.0426622086224386,0.0,0.0,0.0,9.05,0.0,0,0.007710525982072159,0.0,False,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,24,3.906542967304709,1.1975769562043512,0.028153153153153154,0.13333333333333333,0.0,0,False,,0
5,known_map_greedy_viewpoint,SEARCH,"(1, 6)","(17, 23)","(1, 9)","(20, 25)",staleness,"(20, 25)",1750,1.0,1.0,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,38,8,0.5,1,40.38954824531249,0.0,1.0426622086224386,0.0,0.0,0.0,9.05,0.0,0,0.007710525982072159,0.0,False,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,25,3.893708377110908,1.2001534545719736,0.03153153153153153,0.13043478260869565,0.0,0,False,,0
6,known_map_greedy_viewpoint,SEARCH,"(1, 7)","(17, 24)","(1, 14)","(20, 26)",staleness,"(20, 26)",1720,1.0,1.0,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,34,8,0.625,2,40.38954824531249,0.0,1.1780981159546977,0.0,0.0,0.0,9.05,0.0,0,0.3030351497716417,0.6475,True,0.2,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,26,3.880979890364003,1.2042672545514974,0.03490990990990991,0.13043478260869565,0.0,0,False,,0
7,known_map_greedy_viewpoint,SEARCH,"(1, 8)","(17, 24)","(1, 14)","(20, 26)",staleness,"(20, 26)",1720,1.0,1.0,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,34,8,0.125,2,40.38954824531249,0.0,1.1780981159546977,0.0,0.0,0.0,9.05,0.0,0,0.3030351497716417,0.6475,True,0.2,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,27,3.868286059249753,1.206037137373883,0.038288288288288286,0.13043478260869565,0.0,0,False,,0
8,known_map_greedy_viewpoint,SEARCH,"(1, 9)","(17, 24)","(1, 14)","(20, 26)",staleness,"(20, 26)",1720,1.0,1.0,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,34,8,0.25,2,40.38954824531249,0.0,1.1780981159546977,0.0,0.0,0.0,9.05,0.0,0,0.3030351497716417,0.6475,True,0.2,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,28,3.8556032851851665,1.2082957917779755,0.041666666666666664,0.13043478260869565,0.0,0,False,,0
9,known_map_greedy_viewpoint,SEARCH,"(1, 10)","(17, 24)","(1, 14)","(20, 26)",staleness,"(20, 26)",1720,1.0,1.0,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,34,8,0.375,2,40.38954824531249,0.0,1.1780981159546977,0.0,0.0,0.0,9.05,0.0,0,0.3030351497716417,0.6475,True,0.2,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,29,3.842924304614723,1.2100276394881,0.04504504504504504,0.13043478260869565,0.0,0,False,,0
10,known_map_greedy_viewpoint,SEARCH,"(1, 11)","(17, 24)","(1, 14)","(20, 26)",staleness,"(20, 26)",1720,1.0,1.0,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,34,8,0.5,2,40.38954824531249,0.0,1.1780981159546977,0.0,0.0,0.0,9.05,0.0,0,0.3030351497716417,0.6475,True,0.2,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,30,3.8302471207654882,1.211983669381785,0.04842342342342342,0.13043478260869565,0.0,0,False,,0
11,known_map_greedy_viewpoint,SEARCH,"(1, 12)","(17, 24)","(1, 19)","(20, 26)",staleness,"(20, 26)",1690,1.0,1.0,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,29,8,0.625,2,40.38954824531249,0.0,2.6596012488918235,0.0,0.0,0.0,9.05,0.0,0,0.5136519235216759,0.6625,True,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,31,3.81757134151123,1.2138940420020203,0.0518018018018018,0.13043478260869565,0.0,0,False,,0
12,known_map_greedy_viewpoint,SEARCH,"(1, 13)","(17, 24)","(1, 19)","(20, 26)",staleness,"(20, 26)",1690,1.0,1.0,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,29,8,0.125,2,40.38954824531249,0.0,2.6596012488918235,0.0,0.0,0.0,9.05,0.0,0,0.5136519235216759,0.6625,True,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,32,3.804897019421573,1.2159637399691556,0.05518018018018018,0.13043478260869565,0.0,0,False,,0
13,known_map_greedy_viewpoint,SEARCH,"(1, 14)","(17, 24)","(1, 19)","(20, 26)",staleness,"(20, 26)",1690,1.0,1.0,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,29,8,0.25,2,40.38954824531249,0.0,2.6596012488918235,0.0,0.0,0.0,9.05,0.0,0,0.5136519235216759,0.6625,True,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,33,3.7922243054408407,1.2181161115020194,0.05855855855855856,0.13043478260869565,0.0,0,False,,0
14,known_map_greedy_viewpoint,SEARCH,"(1, 15)","(17, 24)","(1, 19)","(20, 26)",staleness,"(20, 26)",1690,1.0,1.0,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,29,8,0.375,2,40.38954824531249,0.0,2.6596012488918235,0.0,0.0,0.0,9.05,0.0,0,0.5136519235216759,0.6625,True,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,34,3.7795533542302113,1.2204047753356106,0.061936936936936936,0.13043478260869565,0.0,0,False,,0
15,known_map_greedy_viewpoint,SEARCH,"(1, 16)","(17, 24)","(1, 19)","(20, 26)",staleness,"(20, 26)",1690,1.0,1.0,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,29,8,0.5,2,40.38954824531249,0.0,2.6596012488918235,0.0,0.0,0.0,9.05,0.0,0,0.5136519235216759,0.6625,True,0.0,0.0,0.0,0.0,False,"(0, 1)",0.0,0.0,0.0,0,False,0,35,3.766884302509477,1.2228037386925052,0.06531531531531531,0.13043478260869565,0.0,0,False,,0
16,known_map_greedy_viewpoint,SEARCH,"(1, 17)","(19, 23)","(2, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997504990019961,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,25,8,0.625,3,40.38954824531249,0.0,1.4233461269850975,1.0,0.0,0.0,9.16875,1.0,1,0.5842082269828043,0.7041666666666666,True,0.447213595499958,0.0,0.0,0.0,False,"(0, 1)",0.0,0.55,0.55,0,False,0,36,3.7542172665856426,1.2253914312110457,0.0686936936936937,0.13043478260869565,0.0,0,False,,0
17,known_map_greedy_viewpoint,SEARCH,"(1, 18)","(19, 23)","(2, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997504990019961,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,25,8,0.125,3,40.38954824531249,0.0,1.4233461269850975,1.0,0.0,0.0,9.16875,1.0,1,0.5842082269828043,0.7041666666666666,True,0.447213595499958,0.0,0.0,0.0,False,"(0, 1)",0.0,0.55,0.55,0,False,0,37,3.7415523420591734,1.2280794551729735,0.07207207207207207,0.13043478260869565,0.0,0,False,,0
18,known_map_greedy_viewpoint,SEARCH,"(1, 19)","(19, 23)","(2, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997504990019961,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,25,8,0.25,3,40.38954824531249,0.0,1.4233461269850975,1.0,0.0,0.0,9.16875,1.0,1,0.5842082269828043,0.7041666666666666,True,0.447213595499958,0.0,0.0,0.0,False,"(0, 1)",0.0,0.55,0.55,0,False,0,38,3.7288895862029943,1.2308493405336491,0.07545045045045046,0.13043478260869565,0.0,0,False,,0
19,known_map_greedy_viewpoint,SEARCH,"(1, 20)","(19, 23)","(2, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997504990019961,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,25,8,0.375,3,40.38954824531249,0.0,1.4233461269850975,1.0,0.0,0.0,9.16875,1.0,1,0.5842082269828043,0.7041666666666666,True,0.447213595499958,0.0,0.0,0.0,False,"(0, 1)",0.0,0.55,0.55,0,False,0,39,3.7162289184345383,1.233705655307531,0.07882882882882883,0.13043478260869565,0.0,0,False,,0
20,known_map_greedy_viewpoint,SEARCH,"(1, 21)","(19, 23)","(2, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997504990019961,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,25,8,0.5,3,40.38954824531249,0.0,1.4233461269850975,1.0,0.0,0.0,9.16875,1.0,1,0.5842082269828043,0.7041666666666666,True,0.447213595499958,0.0,0.0,0.0,False,"(0, 1)",0.0,0.55,0.55,0,False,0,40,3.7035697960672014,1.2366471379744866,0.08220720720720721,0.13043478260869565,0.0,0,False,,0
21,known_map_greedy_viewpoint,SEARCH,"(1, 22)","(19, 23)","(7, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997005988023953,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,20,8,0.625,3,55.746876038281236,1.0,1.47858875825858,1.0,0.3642729726562499,1.0,8.5125,0.0,1,0.5886945501918395,0.6470491502812526,True,0.0,0.0,0.0,0.0,False,"(0, 1)",12.0,12.0,12.0,0,False,0,41,3.690910513996217,1.2396734411733483,0.08558558558558559,0.13043478260869565,0.0,0,False,,0
22,known_map_greedy_viewpoint,SEARCH,"(1, 23)","(19, 23)","(7, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997005988023953,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,20,8,0.125,3,55.746876038281236,1.0,1.47858875825858,1.0,0.3642729726562499,1.0,8.5125,0.0,1,0.5886945501918395,0.6470491502812526,True,0.0,0.0,0.0,0.0,False,"(0, 1)",12.0,12.0,12.0,0,False,0,42,3.678247189211712,1.2427831393173474,0.08896396396396396,0.13043478260869565,0.0,0,False,,0
23,known_map_greedy_viewpoint,SEARCH,"(2, 23)","(19, 23)","(7, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997005988023953,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,20,8,0.25,3,55.746876038281236,1.0,1.47858875825858,1.0,0.3642729726562499,1.0,8.5125,0.0,1,0.5886945501918395,0.6470491502812526,True,0.0,0.0,0.0,0.0,False,"(0, 1)",12.0,12.0,12.0,0,False,0,43,3.6639380066329803,1.2465320370364292,0.09234234234234234,0.10909090909090909,0.0,0,False,,0
24,known_map_greedy_viewpoint,SEARCH,"(3, 23)","(19, 23)","(7, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997005988023953,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,20,8,0.375,3,55.746876038281236,1.0,1.47858875825858,1.0,0.3642729726562499,1.0,8.5125,0.0,1,0.5886945501918395,0.6470491502812526,True,0.0,0.0,0.0,0.0,False,"(0, 1)",12.0,12.0,12.0,0,False,0,44,3.647236275772892,1.251185022795799,0.09740990990990991,0.140625,0.0,0,False,,0
25,known_map_greedy_viewpoint,SEARCH,"(4, 23)","(19, 23)","(7, 23)","(21, 26)",staleness,"(21, 26)",1670,1.0,0.9997005988023953,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,20,8,0.5,3,55.746876038281236,1.0,1.47858875825858,1.0,0.3642729726562499,1.0,8.5125,0.0,1,0.5886945501918395,0.6470491502812526,True,0.0,0.0,0.0,0.0,False,"(0, 1)",12.0,12.0,12.0,0,False,0,45,3.628322822267313,1.2566975681889214,0.10304054054054054,0.136986301369863,0.0,0,False,,0
26,known_map_greedy_viewpoint,SEARCH,"(5, 23)","(18, 23)","(12, 23)","(21, 25)",staleness,"(21, 25)",1663,1.0,0.9996993385447985,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,14,8,0.625,4,72.09750511640624,1.0,2.9050227361604097,0.9643918420012404,0.6392857142857142,1.0,8.0,0.0,0,0.5266297785235667,0.675139320225002,True,0.2,0.0,0.0,0.0,False,"(1, 0)",11.928812045169172,11.964391842001241,11.964391842001241,0,False,0,46,3.60786536522675,1.2628560296464688,0.10867117117117117,0.125,0.0,0,False,,0
27,known_map_greedy_viewpoint,SEARCH,"(6, 23)","(18, 23)","(12, 23)","(21, 25)",staleness,"(21, 25)",1663,1.0,0.9996993385447985,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,14,8,0.125,4,72.09750511640624,1.0,2.9050227361604097,0.9643918420012404,0.6392857142857142,1.0,8.0,0.0,0,0.5266297785235667,0.675139320225002,True,0.2,0.0,0.0,0.0,False,"(1, 0)",11.928812045169172,11.964391842001241,11.964391842001241,0,False,0,47,3.5864026886147116,1.2694853730112392,0.1143018018018018,0.13580246913580246,0.012345679012345678,0,False,,0
28,known_map_greedy_viewpoint,SEARCH,"(7, 23)","(18, 23)","(12, 23)","(21, 25)",staleness,"(21, 25)",1663,1.0,0.9996993385447985,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,14,8,0.25,4,72.09750511640624,1.0,2.9050227361604097,0.9643918420012404,0.6392857142857142,1.0,8.0,0.0,0,0.5266297785235667,0.675139320225002,True,0.2,0.0,0.0,0.0,False,"(1, 0)",11.928812045169172,11.964391842001241,11.964391842001241,0,False,0,48,3.564275444539286,1.2764745851950878,0.1204954954954955,0.13580246913580246,0.0,0,False,,0
29,known_map_greedy_viewpoint,SEARCH,"(8, 23)","(18, 23)","(12, 23)","(21, 25)",staleness,"(21, 25)",1663,1.0,0.9996993385447985,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,14,8,0.375,4,72.09750511640624,1.0,2.9050227361604097,0.9643918420012404,0.6392857142857142,1.0,8.0,0.0,0,0.5266297785235667,0.675139320225002,True,0.2,0.0,0.0,0.0,False,"(1, 0)",11.928812045169172,11.964391842001241,11.964391842001241,0,False,0,49,3.541719711928612,1.2837458805242452,0.1266891891891892,0.13580246913580246,0.0,0,False,,0
30,known_map_greedy_viewpoint,SEARCH,"(9, 23)","(18, 23)","(12, 23)","(21, 25)",staleness,"(21, 25)",1663,1.0,0.9996993385447985,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,14,8,0.5,4,72.09750511640624,1.0,2.9050227361604097,0.9643918420012404,0.6392857142857142,1.0,8.0,0.0,0,0.5266297785235667,0.675139320225002,True,0.2,0.0,0.0,0.0,False,"(1, 0)",11.928812045169172,11.964391842001241,11.964391842001241,0,False,0,50,3.5188977853133823,1.2912450963533493,0.13288288288288289,0.13580246913580246,0.0,0,False,,0
31,known_map_greedy_viewpoint,SEARCH,"(10, 23)","(18, 23)","(17, 23)","(21, 25)",staleness,"(21, 25)",1637,1.0,0.9997454693545104,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,9,8,0.625,4,74.04750511640623,1.0,5.124478446427287,0.9451996227622197,0.0,0.0,8.0,0.0,0,0.6915590333890889,0.6521994335208351,True,0.0,0.0,0.0,0.0,False,"(1, 0)",7.945199622762219,7.945199622762219,7.945199622762219,0,False,0,51,3.495917536921276,1.298935846259609,0.13907657657657657,0.13580246913580246,0.0,0,False,,0
32,known_map_greedy_viewpoint,SEARCH,"(11, 23)","(18, 23)","(17, 23)","(21, 25)",staleness,"(21, 25)",1637,1.0,0.9997454693545104,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,9,8,0.125,4,74.04750511640623,1.0,5.124478446427287,0.9451996227622197,0.0,0.0,8.0,0.0,0,0.6915590333890889,0.6521994335208351,True,0.0,0.0,0.0,0.0,False,"(1, 0)",7.945199622762219,7.945199622762219,7.945199622762219,0,False,0,52,3.47284798879521,1.3067947166590341,0.14527027027027026,0.13580246913580246,0.0,0,False,,0
33,known_map_greedy_viewpoint,SEARCH,"(12, 23)","(18, 23)","(17, 23)","(21, 25)",staleness,"(21, 25)",1637,1.0,0.9997454693545104,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,9,8,0.25,4,74.04750511640623,1.0,5.124478446427287,0.9451996227622197,0.0,0.0,8.0,0.0,0,0.6915590333890889,0.6521994335208351,True,0.0,0.0,0.0,0.0,False,"(1, 0)",7.945199622762219,7.945199622762219,7.945199622762219,0,False,0,53,3.449731285963667,1.314807509522097,0.15146396396396397,0.13580246913580246,0.0,0,False,,0
34,known_map_greedy_viewpoint,SEARCH,"(13, 23)","(18, 23)","(17, 23)","(21, 25)",staleness,"(21, 25)",1637,1.0,0.9997454693545104,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,9,8,0.375,4,74.04750511640623,1.0,5.124478446427287,0.9451996227622197,0.0,0.0,8.0,0.0,0,0.6915590333890889,0.6521994335208351,True,0.0,0.0,0.0,0.0,False,"(1, 0)",7.945199622762219,7.945199622762219,7.945199622762219,0,False,0,54,3.426591779661072,1.3229663115900585,0.15765765765765766,0.13580246913580246,0.0,0,False,,0
35,known_map_greedy_viewpoint,SEARCH,"(14, 23)","(18, 23)","(17, 23)","(21, 25)",staleness,"(21, 25)",1637,1.0,0.9997454693545104,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,9,8,0.5,4,74.04750511640623,1.0,5.124478446427287,0.9451996227622197,0.0,0.0,8.0,0.0,0,0.6915590333890889,0.6521994335208351,True,0.0,0.0,0.0,0.0,False,"(1, 0)",7.945199622762219,7.945199622762219,7.945199622762219,0,False,0,55,3.403442629595684,1.331267308338771,0.16385135135135134,0.13580246913580246,0.0,0,False,,0
36,known_map_greedy_viewpoint,SEARCH,"(14, 24)","(19, 28)","(17, 28)","(21, 25)",staleness,"(21, 25)",1593,1.0,0.9998953756015904,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,10,8,0.625,5,58.5356981015625,0.750225115879049,2.272987936934414,0.050727737677967455,0.7642873263888887,1.0,8.25,1.0,1,0.6496314199656474,0.6521994335208351,True,1.0,0.0,0.0,0.0,False,"(0, 1)",0.23828129615867877,8.852303548831312,8.852303548831312,0,False,0,56,3.385905886513733,1.3374873249281392,0.16722972972972974,0.07407407407407407,0.0,0,False,,0
37,known_map_greedy_viewpoint,SEARCH,"(14, 25)","(19, 28)","(17, 28)","(21, 25)",staleness,"(21, 25)",1593,1.0,0.9998953756015904,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,10,8,0.125,5,58.5356981015625,0.750225115879049,2.272987936934414,0.050727737677967455,0.7642873263888887,1.0,8.25,1.0,1,0.6496314199656474,0.6521994335208351,True,1.0,0.0,0.0,0.0,False,"(0, 1)",0.23828129615867877,8.852303548831312,8.852303548831312,0,False,0,57,3.3682225974140128,1.3438551166144328,0.17229729729729729,0.1111111111111111,0.0,0,False,,0
38,known_map_greedy_viewpoint,SEARCH,"(14, 26)","(19, 28)","(17, 28)","(21, 25)",staleness,"(21, 25)",1593,1.0,0.9998953756015904,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,10,8,0.25,5,58.5356981015625,0.750225115879049,2.272987936934414,0.050727737677967455,0.7642873263888887,1.0,8.25,1.0,1,0.6496314199656474,0.6521994335208351,True,1.0,0.0,0.0,0.0,False,"(0, 1)",0.23828129615867877,8.852303548831312,8.852303548831312,0,False,0,58,3.3490720901406714,1.3509049322913145,0.17792792792792791,0.12345679012345678,0.0,0,False,,0
39,known_map_greedy_viewpoint,SEARCH,"(14, 27)","(19, 28)","(17, 28)","(21, 25)",staleness,"(21, 25)",1593,1.0,0.9998953756015904,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,10,8,0.375,5,58.5356981015625,0.750225115879049,2.272987936934414,0.050727737677967455,0.7642873263888887,1.0,8.25,1.0,1,0.6496314199656474,0.6521994335208351,True,1.0,0.0,0.0,0.0,False,"(0, 1)",0.23828129615867877,8.852303548831312,8.852303548831312,0,False,0,59,3.328497750373765,1.3586388280759107,0.18355855855855857,0.12345679012345678,0.0,0,False,,0
40,known_map_greedy_viewpoint,SEARCH,"(14, 28)","(19, 28)","(17, 28)","(21, 25)",staleness,"(21, 25)",1593,1.0,0.9998953756015904,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,10,8,0.5,5,58.5356981015625,0.750225115879049,2.272987936934414,0.050727737677967455,0.7642873263888887,1.0,8.25,1.0,1,0.6496314199656474,0.6521994335208351,True,1.0,0.0,0.0,0.0,False,"(0, 1)",0.23828129615867877,8.852303548831312,8.852303548831312,0,False,0,60,3.3068490105162174,1.3669338703899108,0.1891891891891892,0.13580246913580246,0.012345679012345678,0,False,,0
41,known_map_greedy_viewpoint,SEARCH,"(15, 28)","(22, 28)","(22, 28)","(20, 25)",staleness,"(20, 25)",1595,1.0,0.9994252873563217,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,8,8,0.625,6,64.57312386640623,1.0,2.4132966416724,0.30389921973641915,0.7642873263888887,0.3563222358377798,8.0,0.9411764705882353,0,0.6244897745857556,0.6188661001875018,True,0.6,0.0,0.0,0.0,False,"(1, 0)",4.959163760792074,8.305658751322833,8.305658751322833,0,False,0,61,3.289475690738975,1.3735706094103157,0.19256756756756757,0.07407407407407407,0.0,0,False,,0
42,known_map_greedy_viewpoint,SEARCH,"(16, 28)","(22, 28)","(22, 28)","(20, 25)",staleness,"(20, 25)",1595,1.0,0.9994252873563217,anchor_viewpoint_ring,False,,3,4,adaptive_knownmap_greedy,7,8,8,8,0.125,6,64.57312386640623,1.0,2.4132966416724,0.30389921973641915,0.7642873263888887,0.3563222358377798,8.0,0.9411764705882353,0,0.6244897745857556,0.6188661001875018,True,0.6,0.0,0.0,0.0,False,"(1, 0)",4.959163760792074,8.305658751322833,8.305658751322833,0,False,0,62,3.2716335081180103,1.3804946067151065,0.19763513513513514,0.1111111111111111,0.0,0,False,,0
43,known_map_greedy_viewpoint,SEARCH,"(17, 28)","(22, 28)","(22, 28)","(20, 25)",staleness,"(20, 25)",1595,1.0,0.9994252873563217,anchor_viewpoint_ring,False,,2,4,adaptive_knownmap_greedy,6,8,8,8,0.25,6,64.57312386640623,1.0,2.4132966416724,0.30389921973641915,0.7642873263888887,0.3563222358377798,8.0,0.9411764705882353,0,0.6244897745857556,0.6188661001875018,True,0.6,0.0,0.0,0.0,False,"(1, 0)",4.959163760792074,8.305658751322833,8.305658751322833,0,False,0,63,3.252268383516243,1.3881623485256367,0.20326576576576577,0.12345679012345678,0.0,0,False,,0
44,known_map_greedy_viewpoint,SEARCH,"(18, 28)","(22, 28)","(22, 28)","(20, 25)",staleness,"(20, 25)",1595,1.0,0.9994252873563217,anchor_viewpoint_ring,False,,1,4,adaptive_knownmap_greedy,5,8,8,8,0.375,6,64.57312386640623,1.0,2.4132966416724,0.30389921973641915,0.7642873263888887,0.3563222358377798,8.0,0.9411764705882353,0,0.6244897745857556,0.6188661001875018,True,0.6,0.0,0.0,0.0,False,"(1, 0)",4.959163760792074,8.305658751322833,8.305658751322833,0,False,0,64,3.231518099347598,1.3965375663055395,0.2088963963963964,0.12345679012345678,0.0,0,False,,0
45,known_map_greedy_viewpoint,SEARCH,"(19, 28)","(22, 28)","(22, 28)","(20, 25)",staleness,"(20, 25)",1595,1.0,0.9994252873563217,anchor_viewpoint_ring,False,,0,4,adaptive_knownmap_greedy,4,8,8,8,0.5,6,64.57312386640623,1.0,2.4132966416724,0.30389921973641915,0.7642873263888887,0.3563222358377798,8.0,0.9411764705882353,0,0.6244897745857556,0.6188661001875018,True,0.6,0.0,0.0,0.0,False,"(1, 0)",4.959163760792074,8.305658751322833,8.305658751322833,0,False,0,65,3.2097735546424175,1.4054727665250855,0.21452702702702703,0.13580246913580246,0.012345679012345678,0,False,,0
46,known_map_greedy_viewpoint,SEARCH,"(19, 27)","(22, 20)","(19, 20)","(20, 23)",staleness,"(20, 25)",1595,1.0,0.9996865203761756,anchor_viewpoint_ring,True,commit_expired,4,4,adaptive_knownmap_greedy,8,8,11,8,0.625,7,49.2591140546875,1.0,4.9478016241466864,1.0,3.4629257412326386,1.0,8.0,0.9523809523809523,0,0.6135335877022847,0.5605327668541684,True,1.0,0.0,0.0,0.0,False,"(0, -1)",4.138883813136302,11.571428571428571,11.571428571428571,0,False,0,66,3.195131724655944,1.4114011509994737,0.2179054054054054,0.07407407407407407,0.0,0,False,,0
