policy_step,tick_in_policy_step,tick_global,sv0_target_cell,sv1_target_cell,sv0_wait_applied,sv1_wait_applied,sv0_target_world,sv1_target_world,sv0_loc_x,sv0_loc_y,sv0_loc_z,sv0_proj_row,sv0_proj_col,sv0_dist_m,sv0_heading_deg,sv0_target_heading_deg,sv0_heading_error_deg,sv0_cmd_l,sv0_cmd_r,sv0_arrived,sv0_loc_avail,sv0_gps_avail,sv0_selected_sensor,sv1_loc_x,sv1_loc_y,sv1_loc_z,sv1_proj_row,sv1_proj_col,sv1_dist_m,sv1_heading_deg,sv1_target_heading_deg,sv1_heading_error_deg,sv1_cmd_l,sv1_cmd_r,sv1_arrived,sv1_loc_avail,sv1_gps_avail,sv1_selected_sensor,inter_vessel_distance_m
1,11,11,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9997863769531,149.99659729003906,-0.030324045568704605,25,2,10.0034027122419,6.643599987030029,90.0012235535593,83.35762356652924,-8000.0,8000.0,False,True,True,LocationSensor,-379.3799133300781,50.0,-0.03252088651061058,35,2,9.379913330078125,0.0,0.0,0.0,6580.786387125651,6580.786387125651,False,True,True,LocationSensor,99.99851854992897
1,12,12,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.99969482421875,149.9958953857422,0.000307310838252306,25,2,10.004104618912514,7.908224582672119,90.00174781101798,82.09352322834587,-8000.0,8000.0,False,True,True,LocationSensor,-379.2773132324219,50.0,-0.005003438796848059,35,2,9.277313232421875,0.0,0.0,0.0,6525.211334228516,6525.211334228516,False,True,True,LocationSensor,99.99850463462172
1,13,13,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9996032714844,149.99513244628906,0.04752219095826149,25,2,10.004867561576784,9.271239280700684,90.00227198105561,80.73103270035494,-7903.255616017105,8000.0,False,True,True,LocationSensor,-379.1700744628906,50.0,0.04009893909096718,35,2,9.170074462890625,0.0,0.0,0.0,6467.123667399089,6467.123667399089,False,True,True,LocationSensor,99.99857314479631
1,14,14,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.99945068359375,149.9943084716797,0.10348057001829147,25,2,10.005691543399156,10.730175018310547,90.00314556086151,79.27297054255098,-7566.9018046706415,8000.0,False,True,True,LocationSensor,-379.05865478515625,50.0,0.09519471973180771,35,2,9.05865478515625,0.0,0.0,0.0,6406.771341959636,6406.771341959636,False,True,True,LocationSensor,99.99873411024736
1,15,15,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.999267578125,149.99342346191406,0.16119204461574554,25,2,10.0065765648904,12.282621383666992,90.00419371020907,77.72157232654206,-7209.909723764518,8000.0,False,True,True,LocationSensor,-378.9434509277344,50.0,0.1528771072626114,35,2,8.943450927734375,0.0,0.0,0.0,6344.369252522786,6344.369252522786,False,True,True,LocationSensor,99.99899741713868
1,16,16,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9990539550781,149.9925079345703,0.2129613608121872,25,2,10.007492110146234,13.926228523254395,90.00541638012176,76.07918785686735,-6833.134494805234,8000.0,False,True,True,LocationSensor,-378.8247985839844,50.0,0.20584455132484436,35,2,8.824798583984375,0.0,0.0,0.0,6280.099232991536,6280.099232991536,False,True,True,LocationSensor,99.99940259182378
1,17,17,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9988098144531,149.9915313720703,0.2538028955459595,25,2,10.008468698696838,15.658699989318848,90.0068134907434,74.34811350142456,-6437.465471832905,8000.0,False,True,True,LocationSensor,-378.70306396484375,50.0,0.2485269159078598,35,2,8.70306396484375,0.0,0.0,0.0,6214.159647623698,6214.159647623698,False,True,True,LocationSensor,99.9999265171655
1,18,18,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9985046386719,149.99053955078125,0.2814604640007019,25,2,10.009460560918352,17.477798461914062,90.00855969137857,72.5307612294645,-6023.885560227112,8000.0,False,True,True,LocationSensor,-378.5784912109375,50.0,0.2772001326084137,35,2,8.5784912109375,0.0,0.0,0.0,6146.6827392578125,6146.6827392578125,False,True,True,LocationSensor,100.00062218702088
1,19,19,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9981689453125,149.98951721191406,0.2966054081916809,25,2,10.010482955548452,19.381332397460938,90.01048018429303,70.6291477868321,-5593.3395235566995,8000.0,False,True,True,LocationSensor,-378.45135498046875,50.0,0.29320642352104187,35,2,8.45135498046875,0.0,0.0,0.0,6077.817281087239,6077.817281087239,False,True,True,LocationSensor,100.00148091760188
1,20,20,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9977722167969,149.98846435546875,0.3004295527935028,25,2,10.01153589239622,21.367158889770508,90.0127495498827,68.64559066011219,-5146.904635092686,8000.0,False,True,True,LocationSensor,-378.32196044921875,50.0,0.29781246185302734,35,2,8.32196044921875,0.0,0.0,0.0,6007.728576660156,6007.728576660156,False,True,True,LocationSensor,100.0025067148079
1,21,21,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9973449707031,149.98739624023438,0.29406437277793884,25,2,10.012604111780977,23.433189392089844,90.01519304801019,66.58200365592035,-4685.634548594996,8000.0,False,True,True,LocationSensor,-378.19049072265625,50.0,0.292158305644989,35,2,8.19049072265625,0.0,0.0,0.0,5936.515808105469,5936.515808105469,False,True,True,LocationSensor,100.00372057666314
1,22,22,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9968566894531,149.98631286621094,0.27864566445350647,25,2,10.013687627133862,25.577381134033203,90.01798522559308,64.44060409155986,-4210.7139033733,8000.0,False,True,True,LocationSensor,-378.05718994140625,50.0,0.27726995944976807,35,2,8.05718994140625,0.0,0.0,0.0,5864.311218261719,5864.311218261719,False,True,True,LocationSensor,100.00512520702775
1,23,23,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9963073730469,149.9852294921875,0.2553721070289612,25,2,10.014771188581639,27.797752380371094,90.0211259888559,62.22337360848479,-3723.344142399495,8000.0,False,True,True,LocationSensor,-377.9222106933594,50.0,0.25407081842422485,35,2,7.922210693359375,0.0,0.0,0.0,5791.197458902995,5791.197458902995,False,True,True,LocationSensor,100.0067397410899
1,24,24,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.99566650390625,149.98411560058594,0.22567534446716309,25,2,10.015885336884322,30.092357635498047,90.024789725132,59.93243208963395,-3224.8110163482984,8000.0,False,True,True,LocationSensor,-377.78570556640625,50.0,0.22339199483394623,35,2,7.78570556640625,0.0,0.0,0.0,5717.257181803386,5717.257181803386,False,True,True,LocationSensor,100.00853613455506
1,25,25,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9949951171875,149.98300170898438,0.19207891821861267,25,2,10.01699954133282,32.45929718017578,90.02862720247332,57.56933002229755,-2716.3569138051525,8000.0,False,True,True,LocationSensor,-377.64788818359375,50.0,0.1888074278831482,35,2,7.64788818359375,0.0,0.0,0.0,5642.606099446614,5642.606099446614,False,True,True,LocationSensor,100.01054715227039
1,26,26,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9942626953125,149.98187255859375,0.158383309841156,25,2,10.018129084261293,34.896728515625,90.0328128495429,55.13608433391789,-2199.3774955246354,8000.0,False,True,True,LocationSensor,-377.5089111328125,50.0,0.15441803634166718,35,2,7.5089111328125,0.0,0.0,0.0,5567.3268636067705,5567.3268636067705,False,True,True,LocationSensor,100.01275824969584
1,27,27,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.993408203125,149.98072814941406,0.1285378336906433,25,2,10.019274018996077,37.402854919433594,90.03769556226084,52.63484064282724,-1675.3579061133014,8000.0,False,True,True,LocationSensor,-377.3688659667969,50.0,0.12444411963224411,35,2,7.368865966796875,0.0,0.0,0.0,5491.469065348308,5491.469065348308,False,True,True,LocationSensor,100.01516996554726
1,28,28,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.99249267578125,149.9795684814453,0.10621331632137299,25,2,10.020434330804285,39.97592544555664,90.04292608675534,50.06700064119872,-1145.6841574812934,8000.0,False,True,True,LocationSensor,-377.2279357910156,50.0,0.1018567830324173,35,2,7.227935791015625,0.0,0.0,0.0,5415.13188680013,5415.13188680013,False,True,True,LocationSensor,100.0177828613748
1,29,29,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9901123046875,149.97950744628906,0.0934528335928917,25,2,10.020497432038736,42.59892272949219,90.0565364450512,47.457613715559006,-616.9558517145351,8000.0,False,True,True,LocationSensor,-377.086181640625,50.0,0.08891437202692032,35,2,7.086181640625,0.0,0.0,0.0,5338.348388671875,5338.348388671875,False,True,True,LocationSensor,100.02167126430277
1,30,30,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9844970703125,149.98233032226562,0.09035902470350266,25,2,10.017681673572367,45.24771499633789,90.08866849882804,44.84095350249015,-97.61203935414505,8000.0,False,True,True,LocationSensor,-376.9437561035156,50.0,0.08646892011165619,35,2,6.943756103515625,0.0,0.0,0.0,5261.20122273763,5261.20122273763,False,True,True,LocationSensor,100.02855833359688
1,31,31,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.97430419921875,149.98973083496094,0.09645026177167892,25,2,10.010302144826081,47.899227142333984,90.14707473675678,42.24784759442281,405.0176793776127,8000.0,False,True,True,LocationSensor,-376.8006591796875,50.0,0.09375608712434769,35,2,6.8006591796875,0.0,0.0,0.0,5183.6903889973955,5183.6903889973955,False,True,True,LocationSensor,100.0400834423779
1,32,32,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9585266113281,150.0033721923828,0.1105414479970932,25,2,9.99671383835674,50.531673431396484,90.23770380827567,39.7060303768792,884.6396390949913,8000.0,False,True,True,LocationSensor,-376.656982421875,50.0,0.10891273617744446,35,2,6.656982421875,0.0,0.0,0.0,5105.865478515625,5105.865478515625,False,True,True,LocationSensor,100.0578564825529
1,33,33,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9365539550781,150.02474975585938,0.1306358128786087,25,2,9.975452011505235,53.124839782714844,90.36441607916633,37.2395762964515,1336.1557260424852,8000.0,False,True,True,LocationSensor,-376.5128173828125,50.0,0.12903016805648804,35,2,6.5128173828125,0.0,0.0,0.0,5027.7760823567705,5027.7760823567705,False,True,True,LocationSensor,100.08332796144698
1,34,34,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9080810546875,150.05526733398438,0.15318220853805542,25,2,9.945157459337967,55.66023254394531,90.52956854943471,34.8693360054894,1755.5192006225302,8000.0,False,True,True,LocationSensor,-376.3681335449219,50.0,0.15102386474609375,35,2,6.368133544921875,0.0,0.0,0.0,4949.405670166016,4949.405670166016,False,True,True,LocationSensor,100.11786928239621
1,35,35,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.873779296875,150.09506225585938,0.17582854628562927,25,2,9.905741939965878,58.13227081298828,90.73009264057256,32.59782182758428,2142.8787551362147,8000.0,False,True,True,LocationSensor,-376.2229919433594,50.0,0.17217914760112762,35,2,6.222991943359375,0.0,0.0,0.0,4870.787302652995,4870.787302652995,False,True,True,LocationSensor,100.16161807950664
1,36,36,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.8348388671875,150.1435546875,0.19631414115428925,25,2,9.857828990101986,60.54258346557617,90.95999622619681,30.417412760620635,2500.588222703107,8000.0,False,True,True,LocationSensor,-376.0774230957031,50.0,0.18976067006587982,35,2,6.077423095703125,0.0,0.0,0.0,4791.937510172526,4791.937510172526,False,True,True,LocationSensor,100.21401957175505
1,37,37,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.792236328125,150.20022583007812,0.2119583934545517,25,2,9.801976307093327,62.89276885986328,91.21453803818831,28.32176917832504,2830.726894615065,8000.0,False,True,True,LocationSensor,-375.9314270019531,50.0,0.20218832790851593,35,2,5.931427001953125,0.0,0.0,0.0,4712.856292724609,4712.856292724609,False,True,True,LocationSensor,100.27457855833507
1,38,38,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.7469177246094,150.26455688476562,0.22199390828609467,25,2,9.738732119125226,65.18436431884766,91.48912391129885,26.304759592451205,3135.3077222561874,8000.0,False,True,True,LocationSensor,-375.78509521484375,50.0,0.208627387881279,35,2,5.78509521484375,0.0,0.0,0.0,4633.593241373697,4633.593241373697,False,True,True,LocationSensor,100.34279946711318
1,39,39,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.6996765136719,150.33602905273438,0.22619956731796265,25,2,9.668636339527634,67.41886901855469,91.77998591019343,24.361116891638744,3416.16240981254,8000.0,False,True,True,LocationSensor,-375.638427734375,50.0,0.2091490626335144,35,2,5.638427734375,0.0,0.0,0.0,4554.148356119791,4554.148356119791,False,True,True,LocationSensor,100.41818793285655
1,40,40,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.6512451171875,150.41416931152344,0.22508087754249573,25,2,9.592172848548165,69.59774017333984,92.08363509449491,22.48589492115508,3675.0079324724275,8000.0,False,True,True,LocationSensor,-375.4914245605469,50.0,0.20422866940498352,35,2,5.491424560546875,0.0,0.0,0.0,4474.521636962891,4474.521636962891,False,True,True,LocationSensor,100.50029604725921
1,41,41,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.6022644042969,150.49853515625,0.21950344741344452,25,2,9.50978589565015,71.72238159179688,92.39702767561616,20.674646083819283,3913.4232242069406,8000.0,False,True,True,LocationSensor,-375.34417724609375,50.0,0.19488200545310974,35,2,5.34417724609375,0.0,0.0,0.0,4394.762674967447,4394.762674967447,False,True,True,LocationSensor,100.5887015265575
1,42,42,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.5533447265625,150.58868408203125,0.2108922004699707,25,2,9.421908948886182,73.7941665649414,92.71718367551638,18.92301711057496,4132.925755620223,8000.0,False,True,True,LocationSensor,-375.1966857910156,50.0,0.18255262076854706,35,2,5.196685791015625,0.0,0.0,0.0,4314.871470133463,4314.871470133463,False,True,True,LocationSensor,100.68298685694305
1,43,43,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.5049743652344,150.68417358398438,0.20058748126029968,25,2,9.328969513960779,75.81443786621094,93.04173003792395,17.22729217171303,4334.891569622435,8000.0,False,True,True,LocationSensor,-375.04901123046875,50.0,0.1688927263021469,35,2,5.04901123046875,0.0,0.0,0.0,4234.881083170572,4234.881083170572,False,True,True,LocationSensor,100.782728767127
1,44,44,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.4576110839844,150.7846221923828,0.18997088074684143,25,2,9.231325683418387,77.78450012207031,93.36836820385183,15.583868081781532,4520.604147156701,8000.0,False,True,True,LocationSensor,-374.9011535644531,50.0,0.15568313002586365,35,3,4.901153564453125,0.0,0.0,0.0,4154.791514078775,4154.791514078775,True,True,True,LocationSensor,100.88756799323015
1,45,45,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.4116516113281,150.88963317871094,0.1803433895111084,25,2,9.12934485299451,79.70559692382812,93.69503597191883,13.989439048090702,4691.267866570457,7816.538546842381,False,True,True,LocationSensor,-374.7531433105469,50.0,0.14446714520454407,35,3,4.753143310546875,0.0,0.0,0.0,4074.6192932128906,4074.6192932128906,True,True,True,LocationSensor,100.99712759540887
1,46,46,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.3674621582031,150.9988555908203,0.17275667190551758,25,2,9.023342218724268,81.57898712158203,94.01974078624944,12.440753664667398,4848.011790049634,7627.302834887992,False,True,True,LocationSensor,-374.60504150390625,50.0,0.13657395541667938,35,3,4.60504150390625,0.0,0.0,0.0,3994.3974812825522,3994.3974812825522,True,True,True,LocationSensor,101.11107496779891
1,47,47,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.3253479003906,151.1119384765625,0.1678028255701065,25,2,8.913629625462205,83.40585327148438,94.34073676521032,10.934883493725948,4991.878971234484,7434.755390914464,False,True,True,LocationSensor,-374.4568176269531,50.0,0.1327282190322876,35,3,4.456817626953125,0.0,0.0,0.0,3914.109547932943,3914.109547932943,True,True,True,LocationSensor,101.22908025617706
1,48,48,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.2855529785156,151.22854614257812,0.16560150682926178,25,2,8.800502106095367,85.18737030029297,94.65654079397588,9.469170493682896,5123.830511697129,7239.26350430466,False,True,True,LocationSensor,-374.3085021972656,50.0,0.13293446600437164,35,3,4.308502197265625,0.0,0.0,0.0,3833.7720235188804,3833.7720235188804,True,True,True,LocationSensor,101.35082431149344
1,49,49,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.2483215332031,151.34837341308594,0.16661176085472107,25,2,8.684219200183996,86.92467498779297,94.96555453215585,8.040879544362895,5244.7831646002,7041.132896509242,False,True,True,LocationSensor,-374.1601257324219,50.0,0.13678500056266785,35,3,4.160125732421875,0.0,0.0,0.0,3753.401438395182,3753.401438395182,True,True,True,LocationSensor,101.47601948236536
1,50,50,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.2138366699219,151.47113037109375,0.1705983728170395,25,2,8.565025973599786,88.61886596679688,95.2664557902561,6.647589823459214,5355.5707774100865,6840.656598100415,False,True,True,LocationSensor,-374.01165771484375,50.0,0.14350168406963348,35,3,4.01165771484375,0.0,0.0,0.0,3672.9812622070312,3672.9812622070312,True,True,True,LocationSensor,101.60439441612829
1,51,51,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.1822814941406,151.59654235839844,0.17723087966442108,25,2,8.443148932064183,90.2710189819336,95.55780489167303,5.286785909739422,5456.996406666925,6638.075715121284,False,True,True,LocationSensor,-373.8631286621094,50.0,0.1518557071685791,35,3,3.863128662109375,0.0,0.0,0.0,3592.5280253092446,3592.5280253092446,True,True,True,LocationSensor,101.73569091539288
1,52,52,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.1537780761719,151.72434997558594,0.1856229603290558,25,2,8.318802490199648,91.88218688964844,95.83845513193396,3.9562682422855175,5549.78628367219,6433.625092247818,False,True,True,LocationSensor,-373.7145080566406,50.0,0.16062450408935547,35,3,3.714508056640625,0.0,0.0,0.0,3512.0251973470054,3512.0251973470054,True,True,True,LocationSensor,101.86966690973748
1,53,53,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.1284484863281,151.85430908203125,0.1947997510433197,25,2,8.192184236945744,93.453369140625,96.10715103734474,2.6537818967197495,5634.6352378235715,6227.495803936592,False,True,True,LocationSensor,-373.56585693359375,50.0,0.1687084138393402,35,3,3.56585693359375,0.0,0.0,0.0,3431.5058390299478,3431.5058390299478,True,True,True,LocationSensor,102.00609150124568
1,54,54,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.1064147949219,151.98619079589844,0.20405934751033783,25,2,8.063475211004087,94.98558044433594,96.36252193329875,1.3769414889628138,5712.215545798923,6019.827226947265,False,True,True,LocationSensor,-373.4171142578125,50.0,0.175059512257576,35,3,3.4171142578125,0.0,0.0,0.0,3350.9368896484375,3350.9368896484375,True,True,True,LocationSensor,102.14475636888538
1,55,55,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.08770751953125,152.11978149414062,0.21288655698299408,25,2,7.9328507656458775,96.4797592163086,96.60373151135887,0.12397229505029372,5783.099423296165,5810.795099838649,False,True,True,LocationSensor,-373.2682800292969,50.0,0.178970068693161,35,3,3.268280029296875,0.0,0.0,0.0,3270.318349202474,3270.318349202474,True,True,True,LocationSensor,102.28546088631133
1,56,56,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.0724182128906,152.25486755371094,0.2205815464258194,25,2,7.8004797661641705,97.93685150146484,96.82939756729314,-1.1074539341717013,5847.894221819282,5600.486638261385,False,True,True,LocationSensor,-373.1194152832031,50.0,0.18044987320899963,35,3,3.119415283203125,0.0,0.0,0.0,3189.683278401693,3189.683278401693,True,True,True,LocationSensor,102.42800487321735
1,57,57,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.0605773925781,152.39125061035156,0.22680726647377014,25,2,7.666523469592379,99.35777282714844,97.03846612966511,-2.3193066974833414,5907.138652211665,5389.000562808268,False,True,True,LocationSensor,-372.970458984375,50.0,0.17944888770580292,35,3,2.970458984375,0.0,0.0,0.0,3108.998616536458,3108.998616536458,True,True,True,LocationSensor,102.57220746273208
